Income_2019,Income_2020,Percent_Change_2020,Per_Capita_Exp_ESRD,Avg_Risk_Score_ESRD,Person_Years_ESRD,Per_Capita_Exp_DIS,Avg_Risk_Score_DIS,Person_Years_DIS,Per_Capita_Exp_AGDU,Avg_Risk_Score_AGDU,Person_Years_AGDU,Per_Capita_Exp_AGND,Avg_Risk_Score_AGND,Person_Years_AGND
"47,794","50,376",5.4,101207.14,0.96966,46.67,15460.32,1.08491,590.83,30361.7,1.12014,365.33,12809.45,1.05876,4854.67
"42,156","44,730",6.1,79502.33,1.01779,56,12229.48,1.02771,655.33,28030.97,1.14251,389.17,10583.4,0.96517,6832.08
"48,623","49,127",1.0,67930.12,0.88129,14.17,11235.87,0.90293,76,16950.7,0.75031,76.92,12280.07,0.8536,490.67
"52,250","53,806",3.0,98203.91,1.02478,24.42,17380.91,1.09633,343.58,28640.91,1.09775,191.5,12706.23,0.98593,2413.67
"29,858","29,865",0.0,84681.18,0.92422,27.17,10744.42,1.07617,137.92,15897.04,0.88682,328.08,11135.94,0.98677,447.33
"36,521","40,043",9.6,100249.97,1.01559,28.75,11024.55,1.10352,166.67,17472.67,0.89659,260,8764.28,0.92663,330.33
"36,202","43,658",20.6,*,*,*,7334.68,0.75194,127.08,28036.28,1.02835,46.83,8865.98,0.84483,734.58
"38,927","42,295",8.7,59323.93,0.96655,18.25,9604.23,0.95214,441,18058.93,1.17466,99.33,10083.06,1.0384,3125.5
"41,127","43,253",5.2,73408.76,0.96085,31.25,9575.74,0.9467,536.83,16117.58,1.00556,158.25,10127.3,1.02257,4601.92
"40,448","42,848",5.9,55965.87,0.90173,13.83,10567.07,0.98262,582.17,13319.77,1.00486,170.25,9096,0.99907,2263.92
"48,695","50,894",4.5,.,.,.,*,*,*,*,*,*,7933.99,0.96107,121.33
"47,468","50,820",7.1,63157.22,0.95618,104.33,9602.02,0.9822,1562,22643.57,1.15755,338.75,9778.94,0.9852,16080.92
"38,842","41,279",6.3,54588.87,1.05517,13.67,11762,0.86639,216.67,12125.63,1.01495,75.75,9823.69,0.91702,1193
"35,160","39,031",11.0,*,*,*,9556.93,0.8505,215.5,12990.27,0.98557,39.83,10458.03,0.96727,1232.33
"39,440","43,010",9.1,*,*,*,9387.14,0.73045,62.83,22140.9,0.82574,28.25,9147.75,0.80525,756.58
"58,920","63,115",7.1,*,*,*,8243.37,0.99581,133.33,15481.71,0.7946,72.5,9833.35,0.8798,1171.92
"33,840","36,533",8.0,74886.95,0.99925,25.33,10438.14,0.91626,534,16593.88,1.00293,155.58,9237.04,0.94433,4104
"39,419","43,485",10.3,*,*,*,9479.26,0.84446,134.92,22972.07,0.87729,52.33,11732.75,0.89073,1036.67
"42,444","46,840",10.4,*,*,*,8376.61,0.88748,108.67,17839.03,1.06356,47.25,10280.08,0.87797,1177.25
"38,283","40,959",7.0,70543.42,0.93014,11.42,8190.77,0.83278,175.83,13856.62,1.0433,72.75,9379,0.95086,1570.83
"54,976","58,768",6.9,*,*,*,11999.16,0.80619,25.33,*,*,*,9341.81,0.9506,705.83
"46,797","48,017",2.6,*,*,*,11417.44,0.79257,30.25,*,*,*,7893.93,0.81395,268.67
"39,231","41,668",6.2,*,*,*,8669.6,0.66581,18.25,*,*,*,7456.86,0.86879,222.25
"53,472","58,028",8.5,72791.75,0.95587,443.92,10816.18,1.04398,5514.17,17913.77,1.03081,2047,10007.06,1.01571,41845.92
"29,299","32,289",10.2,100306.16,0.93086,42.25,8768.17,0.83381,219.92,13278.67,0.74547,243.83,10053.83,0.80504,1080
"32,845","36,656",11.6,58038.01,1.00767,22,7896.57,0.88535,308.25,16322,0.93885,148,9301.3,0.95291,2651.83
"36,186","39,370",8.8,59025.67,0.98005,9.17,11430.97,0.97075,331.92,18537.92,0.9987,124.75,9486.36,0.95577,2081.58
"164,980","174,010",5.5,*,*,*,6989.6,1.01877,104.58,15444.01,1.09471,32.58,8336.7,0.84938,2652.08
"39,109","42,321",8.2,74927.33,0.97226,28.42,10031.71,0.97989,450.92,22020.34,1.06551,127.42,10688.13,1.03311,2930.5
"32,029","33,201",3.7,74721.38,0.95523,37.5,10797.08,0.9443,328.5,10050.21,0.85461,106.58,9189.31,0.88832,1777.92
"63,088","66,591",5.6,*,*,*,9957.63,0.95199,103.08,27060.98,1.1242,49.42,8920.02,0.86972,1674.42
"45,183","50,067",10.8,*,*,*,13631.67,1.02657,36.17,12451.39,1.17921,10.42,8665.38,0.83688,445.58
"43,032","46,230",7.4,73159.22,0.97067,104.58,11131.65,0.98856,1805.67,19012.42,1.05751,530.58,9951.59,0.98559,12867.17
"53,670","57,156",6.5,78283.04,0.88919,13.33,8874.66,0.79628,625.25,17015.45,0.90597,419.92,8368.79,0.81323,4295
"54,828","58,349",6.4,87861.04,0.94184,24.67,10240.41,0.91451,970.33,18298.37,0.97289,543,10143.01,0.91292,4793.17
"43,758","48,202",10.2,82832.65,1.05283,23.58,10003.85,0.81225,880.5,15166.46,0.85135,545,9161.53,0.81144,3841.75
"61,686","65,123",5.6,65647,0.95103,73.5,9627.75,0.87588,2679.83,14037.97,0.88359,1583.83,8047.38,0.86183,15149.67
"41,733","45,107",8.1,*,*,*,11761.74,0.82792,247.42,14000.37,0.83412,155.08,8305.38,0.83907,936.08
"49,217","52,392",6.5,65644.15,0.99308,26.33,10428.96,0.87534,1244.75,16278.21,0.96677,748.25,8946.93,0.88791,4802.75
"64,765","67,532",4.3,*,*,*,9291.91,0.83456,165.25,14766.34,0.77918,81.33,7906.54,0.81206,1068.17
"55,262","59,543",7.7,79130.61,1.13691,8.58,9445.46,0.81817,574.17,17168.42,0.84838,357.5,8365.48,0.82008,2732.67
"49,622","53,314",7.4,82544.73,0.9897,18.83,10750,0.84825,652.25,17949.47,0.83486,417.08,9488.09,0.84623,3577.08
"45,632","49,879",9.3,78444.59,0.89472,18.33,7467.12,0.73983,924.75,14197.9,0.77716,784,7501.27,0.82999,3622.92
"52,313","56,160",7.4,83681.84,1.02847,46.92,12154.91,0.91314,1986.25,17042.91,0.93634,1119.08,9799.5,0.88982,8251.25
"49,643","53,569",7.9,78746.48,0.79819,19.58,11012.5,0.85662,1075.33,16767.55,0.86111,666.67,9652.59,0.8609,5246.08
"61,443","65,431",6.5,90546.25,1.00494,25.17,11131.27,0.86303,1477.67,19101.24,0.91065,710.58,9845.01,0.86026,7577.75
"48,224","51,730",7.3,91625.78,0.9579,54.33,7739.1,0.93378,749,15844.34,0.9547,483.75,9908.97,0.92799,4573.25
"43,703","46,379",6.1,97921.88,1.02539,16.83,10689.85,1.23805,201.33,22911.51,1.09309,84.92,9942.28,0.95617,1450.92
"38,200","41,218",7.9,99412,1.01783,49,9108.62,0.95711,659.58,18299.85,1.02862,246.42,9485.93,0.97386,3887.83
"39,235","41,944",6.9,70588.81,0.94165,20.58,9202.13,0.92605,339.25,16689.65,1.01147,155.83,9313.03,0.97949,2005.08
"97,629","100,687",3.1,97644.26,1.05242,91.17,11339.05,1.00766,791.33,13707.31,0.85931,1109.75,9262.39,0.93696,10988.58
"64,918","68,508",5.5,*,*,*,12528.45,0.84613,91,19282.99,1.06373,49.83,11188.46,0.95522,785
"48,174","51,062",6.0,75954.27,1.0208,78.83,8967.07,0.95505,1265.92,21038.19,1.08915,408.83,9377.26,0.95939,10529.5
"37,470","39,734",6.0,*,*,*,8930.31,0.88519,177,21527.91,1.20926,41.33,9090.81,1.02541,813.42
"51,755","54,534",5.4,69572.1,1.06717,42.33,10684.72,1.06771,463.75,18599.92,1.16917,201.17,8964.38,0.943,4463.42
"33,612","37,119",10.4,67433.08,0.94313,27.58,9856.1,0.99191,313.92,13904.8,1.00803,322.5,9538.49,0.9929,1667.67
"37,586","40,138",6.8,120331.79,0.98289,15.08,7940.5,0.78468,914.42,15904.25,1.00513,236.83,9812.09,1.11961,1745.5
"31,098","33,666",8.3,60071.45,0.87986,23.08,10263.96,0.90929,374.25,17360.12,0.95317,233.83,8944.83,0.94315,1721.17
"43,232","46,568",7.7,84529.31,0.94491,39.58,13050.37,1.1195,481.25,20954.46,1.1088,196.5,10245.66,0.97048,2870.92
"49,966","54,456",9.0,98235.6,0.94295,19.42,12258.15,1.07896,116.67,16042.75,0.88274,46.58,10399.99,0.98929,953.5
"36,525","39,448",8.0,87208.52,0.97943,21.42,9994.33,0.97852,327.5,14949,0.94386,198.17,10342.71,0.96986,1477.92
"54,866","57,829",5.4,83553.6,1.02783,268.83,10174.91,0.97345,3205,18438.2,1.06926,1028.67,9855.13,0.92583,30373.08
"68,329","71,331",4.4,108112.43,1.01869,13.33,12448.57,1.02045,131,19326.59,1.02271,76.42,9312.98,0.9323,1944.58
"40,988","43,959",7.2,*,*,*,6910.73,0.86333,119.25,11931.86,1.08381,47,8676.68,1.02432,595.5
"49,181","52,016",5.8,95222.6,0.96257,60.83,11530.64,1.00806,622.75,17193.53,1.03712,313,9482.18,0.92631,4981
"39,342","42,229",7.3,89796,0.95239,12.42,9900.07,0.89515,159.25,18243.23,1.09461,90.5,8952.96,1.01704,980.58
"33,821","37,442",10.7,*,*,*,7729.19,0.86694,529.25,16641.49,1.26259,173.67,10488.57,1.21325,1164.42
"43,817","47,839",9.2,92031.36,0.98251,16.5,10449.85,1.14327,199.75,19276.57,1.12256,102.08,10226.57,0.987,1508.92
"71,845","74,649",3.9,87275.47,1.00226,64.25,14055.68,1.08286,570.58,17868.71,0.99768,318.67,9715.3,0.90948,7505.58
"40,313","43,470",7.8,77896.44,0.97987,11,9315.02,1.04387,248.25,12619.19,0.99732,155.58,8381.71,0.96324,2172.5
"46,851","49,775",6.2,68690.34,1.01794,27.83,8860.97,0.86483,326.42,18929.81,0.89222,150.67,8379.57,0.92334,3673.17
"44,047","47,241",7.3,73004.92,1.03131,41.67,8691.17,0.93916,853,15264.12,1.04795,336.33,8281.57,0.89996,6727.25
"40,611","43,685",7.6,70692.47,1.00926,25.17,7434.84,0.91399,484.75,15676.96,0.9609,214.67,8632.01,1.03883,2201.33
"49,305","52,410",6.3,69529.69,0.91769,39.5,9497.97,0.95827,586.42,15219.54,1.10689,253.83,9642.33,0.9427,4711.17
"104,892","106,031",1.1,88647.74,0.87116,21.17,9825.91,0.98267,199.67,17666.2,1.00942,106,9215.69,0.85982,3309.75
"32,497","35,407",9.0,90056.33,0.98659,15.08,8130.47,0.89333,367.92,17955.59,1.02049,244.75,8726.27,0.98886,2069.17
"45,027","47,440",5.4,74078.51,0.99307,21.92,11210.47,1.06345,246.83,23537.55,1.19045,127,8101.1,0.92172,2244.42
"36,761","39,923",8.6,78041.66,1.00227,81.33,9538.06,0.94803,858.92,14950.69,0.97705,616.75,9116.37,1.00365,4244.25
"61,617","65,636",6.5,90335.9,0.9786,81.25,10329.41,1.01415,778.17,19701.03,1.11724,333.5,10025.8,0.96697,11332.75
"68,826","69,938",1.6,78896.25,0.99261,330.08,10376.04,0.99845,2746.17,16464.21,1.0107,1286.67,10082.12,0.97056,26957.33
"43,656","45,690",4.7,*,*,*,7226.51,0.8353,38.58,24018.64,0.72122,17.75,8217.18,0.85904,532.25
"55,640","58,819",5.7,83902.81,1.03642,43.5,10237.27,1.06146,439.75,18094.76,1.05001,199.5,9021.53,0.95745,4418.58
"47,278","51,891",9.8,86740.58,1.07439,11.25,8065.97,1.00349,154.92,25184.35,1.38824,57.08,9029,0.98551,920.58
"56,280","59,255",5.3,76573.73,0.95185,26.42,12606.3,0.96947,269.67,20554.9,1.07538,119.83,10374.13,0.96615,2075.25
"47,526","50,309",5.9,86557.14,0.98201,29.08,11275.48,0.96468,246.75,22134.53,1.18798,94.5,9399.56,0.98442,1871.17
"62,479","66,366",6.2,79275.38,1.08005,21.33,12982.75,1.16612,178.83,19327.52,1.03825,162.67,9925.73,0.92598,2653.83
"31,270","34,950",11.8,74527.39,0.97462,15.67,8796.24,0.96903,773.75,15175.71,0.92182,399.17,8757.64,1.05591,1409.08
"82,681","85,568",3.5,80246.33,0.99448,140.75,10718.51,0.98504,1120.58,11595.22,0.85227,1303.5,9867.49,0.92965,19301.75
"44,759","47,474",6.1,84780.16,1.0906,48.67,10664.84,0.95027,601,17290.7,0.97573,225.67,8977.46,0.92586,4078.33
"33,635","36,859",9.6,75181.12,0.97764,19.83,9155.44,0.96833,322.5,17652.46,1.03137,186.42,8986.89,1.02445,1458.67
"48,543","51,692",6.5,89600.65,1.0919,13.42,7764.85,0.9348,170.33,14343.29,1.00091,127.83,7844.9,0.89992,1583
"59,904","62,724",4.7,83640.94,0.89656,10.67,9156.28,0.87869,116.17,15665.86,0.99802,90.67,9379.93,0.93454,1703.75
"37,981","41,430",9.1,66887.93,0.99185,81.83,8770.09,0.97616,740.75,12434.57,1.00612,444,9123.53,1.01277,4106.58
"53,640","56,167",4.7,73708.23,0.9806,17.67,11477.17,1.11567,183.83,13444.25,0.95054,122.42,8385.9,0.90609,2099.5
"54,067","58,929",9.0,85207.84,1.05327,16.83,8538.46,0.92622,248.08,16087.76,0.9945,147,8178.38,0.88511,2666.42
"82,110","85,427",4.0,111994.14,0.99854,20.33,11012.37,0.97368,198.25,14254.44,1.32593,67.67,9631.96,0.91908,2680.08
"54,353","59,199",8.9,84484.98,1.01827,29.42,10167.43,1.0531,294.25,13725,0.92696,315.92,8551.63,0.91331,1673.08
"57,424","60,588",5.5,81291.27,1.01193,15.92,9917.74,0.97772,183.75,13323.99,1.01533,108.17,9342.04,0.91108,2912.33
"34,437","37,229",8.1,81714.5,1.00992,22,12062.34,1.14242,307,18510.63,1.10308,207.25,11249.21,1.06558,1723.25
"52,574","55,369",5.3,85014.24,1.01979,52.67,9865.9,0.9616,517.33,15952.6,0.98115,264,9513.38,0.93995,4911.17
"39,449","42,618",8.0,90917.51,0.94129,30.5,10661.41,0.90253,583.92,16871.84,1.02976,261.92,10084.94,1.00569,3185.08
"33,781","36,637",8.5,113394.64,1.03345,10.5,7963.26,0.87064,412.67,13150.67,0.91922,255.42,8472.96,0.98647,2413.67
"61,060","63,724",4.4,75944.6,1.04577,22.83,11685.41,1.00781,276.33,30864.35,1.26699,76.67,9472.75,0.9196,3431
"33,504","36,074",7.7,88301.9,1.00981,51.33,11160.82,1.01124,443.5,16497.53,1.02236,245.33,9764.49,1.00647,2072.08
"39,965","43,597",9.1,91200.74,1.0073,29.42,9144.8,1.01162,884.08,16517.04,1.14935,339.5,10079.79,1.05503,4352.42
"69,525","72,056",3.6,*,*,*,12647.72,0.85461,81.58,19377.85,1.05386,47.58,8032.98,0.87571,1164.08
"38,119","42,137",10.5,79297.17,0.8892,14,10247.73,1.01604,115.33,13776.7,0.96555,93.17,9031.82,0.96575,1079.17
"34,512","37,141",7.6,73634.01,1.0178,95.75,9481.72,0.93918,970.58,17870.77,1.05496,427.17,8942.06,0.95703,12559.17
"33,546","36,009",7.3,89518.37,1.03373,44.58,11117.87,0.99954,1065,20093.28,1.13457,409.42,9811.29,0.97534,9713.17
"37,421","40,617",8.5,97376.88,1.08882,16.5,8102.7,0.88892,893.67,14924.32,1.02185,285.5,9485.44,1.07901,2366.17
"56,078","58,744",4.8,76778.66,0.98428,16.25,7743.98,0.98911,502.83,15789.56,1.12908,287.75,8489.44,1.12827,1463.83
"43,176","46,775",8.3,81562.9,1.02597,31.67,12684.65,0.97335,686.25,17623.85,1.10082,399.33,9508.63,0.96996,6211
"32,146","35,242",9.6,74413.01,1.09643,33.58,9914.98,0.93253,947.17,20125.87,1.12865,475.25,9479.01,1.0254,3494.33
"37,901","40,339",6.4,87630.35,0.99225,115,11137.76,0.9731,990.92,18929.94,0.98796,384.75,10657.13,0.96103,9714.58
"47,404","50,644",6.8,*,*,*,9596.57,1.01184,114,12456.79,1.07853,46.75,8912.71,0.95954,791.58
"44,800","47,863",6.8,89700.24,1.11953,27.08,8014.72,0.87801,178.92,20865.87,1.16451,105.83,10102.77,1.05505,1014.08
"36,422","39,930",9.6,80139.8,0.97257,44.5,8336.41,0.94667,1348.33,15360.9,1.05917,392,8944.46,1.02244,4221.67
"41,827","45,516",8.8,92751.89,0.99932,42,11232.62,0.96097,575.58,16857.35,1.10613,256.83,9663.78,0.95805,4167.5
"40,294","43,062",6.9,79715.55,0.91366,21.92,12752.68,1.08118,346.5,15603.95,0.92417,249.58,9706.24,0.94668,2753.67
"58,813","63,989",8.8,96387.97,0.98356,20,8003.97,0.92101,1100.17,17334.62,1.19794,343.25,8718.99,1.07543,2732.83
"42,079","46,550",10.6,87883,0.99036,30,9901.24,0.96962,681.17,17482.54,1.12814,308.75,10449.78,1.01253,3185
"51,911","55,246",6.4,68920.81,1.01048,55.42,11196.51,0.95828,498.58,15681.53,1.09443,175.33,9767.19,0.95582,7589.67
"40,526","45,040",11.1,64171.28,0.90108,18.83,8062.21,0.8279,223.92,18998.99,0.97273,128.33,8504.13,0.92654,1293.25
"48,040","51,453",7.1,86940.48,0.94814,21.17,8571.8,0.95345,524.58,17759.2,1.0608,240.08,10582.58,1.06779,2786
"48,522","51,895",7.0,79059.86,1.01284,159.58,10066.71,0.92513,3109.17,18969.87,1.09569,1308.25,10062.83,0.99037,20406.25
"54,288","59,082",8.8,83836.25,1.07331,66.17,8966.5,0.9187,1148.08,13436.99,0.98019,859.33,9559.38,0.95118,8645.08
"48,024","51,690",7.6,101911.91,1.05505,40.25,9374.2,0.86979,1864.42,17635.27,0.95582,959,8949.88,0.89821,17261.08
"55,543","58,629",5.6,82444.85,0.99885,247,10293.58,0.95255,3279.92,12979.45,0.99186,2343.25,10161.82,1.01316,15003.25
"57,520","65,425",13.7,*,*,*,9846.62,0.97269,141.17,30690.88,1.07565,70.5,10714.03,0.92843,769.25
"46,108","49,882",8.2,87767.41,0.97199,77.83,9741.75,0.89158,1651,17029.84,1.05745,820.17,10636.45,1.06055,5512.5
"41,616","45,899",10.3,69829.96,1.00914,32.17,10161.03,0.92752,555.58,13787.51,0.9615,310.92,9407.22,0.97583,4212.08
"38,465","44,164",14.8,60454.86,0.94753,14.42,8799.3,0.78899,256.92,14194.16,0.818,146.75,8530.36,0.81578,1247.67
"39,324","42,756",8.7,75982.91,0.95951,69.5,9742.73,0.93448,975.67,15102.73,0.93809,722.83,10166.22,0.98187,5516.17
"50,341","56,479",12.2,*,*,*,11328.35,0.95313,69.75,21185.76,0.93356,30.08,11324.01,0.9839,385.75
"40,839","46,331",13.4,70310.82,0.93924,91.25,8409.51,0.8745,1594.17,13728.31,0.93654,995.5,8602.28,0.95025,7876.42
"40,717","44,125",8.4,88188.6,1.0931,81.25,9613.89,0.85113,2519.33,17330.44,1.06525,1173.67,9583.41,0.92662,10288.42
"56,646","60,419",6.7,85720.29,0.96965,62.08,10024.38,0.82455,962.42,13377.8,0.85365,491.33,8510.15,0.8471,10962.5
"54,524","57,847",6.1,72547.99,0.90827,19.08,9630.9,0.77795,610.5,13636.22,0.8145,470.58,8712.24,0.81906,8888.25
"95,083","99,734",4.9,86091.91,0.99448,1154.33,10811.11,0.97308,11267.33,12099.64,0.84148,12091.75,10060.6,0.96528,98753.42
"58,290","62,308",6.9,76601.22,1.00833,168.08,9502.7,0.88629,2879.42,15663.72,0.96349,1428.17,9289.48,0.93292,24109.58
"47,000","50,624",7.7,74564.9,0.98186,25.42,8468.07,0.78705,631.67,16939.15,0.96375,335.83,8368.92,0.81105,5400.42
"49,847","53,026",6.4,67517.37,0.94659,16.08,10206.03,0.84012,571.75,15701.15,0.73556,247,9984.1,0.80366,3680.33
"44,310","48,320",9.0,84257.49,1.02818,52.33,8078.93,0.83944,1413.25,17340.64,0.98855,571.25,9957.64,0.96193,7296.08
"45,756","50,879",11.2,*,*,*,9619.36,0.80068,284.42,23643.88,0.93279,121.5,11256.41,0.84444,2023.83
"45,120","48,488",7.5,90158.24,1.00883,46.75,9093.66,0.84778,1263.5,17084.77,0.92292,598.25,9459.22,0.92609,7811.83
"42,429","47,732",12.5,63800.65,1.01294,42,9476.16,0.82897,973.08,15602.75,0.90841,644.08,8974.04,0.88675,5437.67
"41,078","43,968",7.0,125300.24,1.03974,27.75,10350.28,0.85338,780.92,17592.78,0.9419,407.25,9935.27,0.87638,4942.83
"44,448","48,116",8.3,66016.88,0.87106,10.83,8341.21,0.72023,429.83,11765.56,0.8665,224.83,8982.49,0.86553,2241.75
"52,389","56,467",7.8,84734.16,0.98716,696.75,10654.19,0.97046,7651.42,15066.48,0.97324,3950.25,10305.86,1.0264,48115.67
"81,070","84,496",4.2,*,*,*,7612.12,0.75558,127.67,15939.48,0.7804,116.17,9461.73,0.77928,3160.17
"54,843","58,996",7.6,85424.39,1.03068,110.17,10156.44,0.88897,1485.17,16526.42,0.9518,811.25,9754.53,0.91604,12868.33
"50,414","54,042",7.2,*,*,*,10826.1,0.96418,221.75,19452.22,0.9535,123.58,9785.97,0.84523,1288.17
"58,706","63,477",8.1,86224.6,0.98109,448.83,10068.92,0.91047,5207.17,13139.28,0.87269,3740.58,9841.18,0.9811,32384.92
"46,117","49,634",7.6,83769.25,0.93948,332.42,10019.92,0.89903,5915.33,15358.55,0.95733,2226.17,10566.41,1.00293,34312.67
"40,255","43,570",8.2,71606.61,1.02171,38.83,9358.87,0.78756,1101.5,16972.19,0.87311,487.17,9067.98,0.90329,6363.42
"52,297","56,527",8.1,94740.9,1.03553,159.5,8785.54,0.85371,2940.5,15892.58,0.9859,1362.08,9399.34,0.94414,19264.75
"45,523","48,982",7.6,*,*,*,11744.51,0.71937,106.75,11886.95,0.75441,41.58,10215.02,0.95048,566.92
"46,483","50,520",8.7,78310.78,1.00167,51.42,9521.67,0.95615,875.08,13825.45,1.05765,669.42,8782.81,0.98593,7271.08
"51,683","54,927",6.3,86357.1,0.95651,109.92,10253.03,0.84728,2434.92,14558.33,0.95858,1502.75,9564.58,0.93434,16485.17
"40,744","44,226",8.5,78864.16,0.87505,10.75,11036.13,0.86943,447.75,24442.37,1.02482,179.08,11034.74,0.9602,3255.58
"43,208","47,315",9.5,78295.02,0.96829,225.25,9338.15,0.86973,3237.83,14736.2,0.93711,2209.5,8571.35,0.93564,18974.67
"35,788","38,258",6.9,90023.73,1.06671,15.33,11731.54,0.99494,494.83,15743.96,1.00055,283.83,10307.71,0.95597,1457.08
"44,030","46,686",6.0,85340.11,0.97952,94.5,9699.6,0.99737,2174.92,14429.78,0.97777,692.58,9364.56,1.02138,8668.67
"35,464","38,831",9.5,132726.31,1.04126,20.75,8834.22,0.853,951.67,14442.74,0.92276,331.08,8772.14,1.05444,2149.25
"36,234","39,143",8.0,73357.02,1.10761,9.83,7223.28,0.96931,322.17,12092.32,0.88278,280.5,7622.53,0.94352,1098.83
"43,210","46,858",8.4,93620.48,1.08409,19.25,10063.86,1.00556,411.58,17628.68,1.10603,181.25,10966.53,1.08983,2169.42
"43,680","46,506",6.5,88928.18,1.12975,91.08,9951.61,0.94894,2170.58,14979.18,0.99861,938.42,10349.46,1.03724,6698.5
"35,162","38,841",10.5,*,*,*,6703.6,0.71453,295.42,13964.32,0.76939,186.58,8389.95,0.93596,681.58
"33,901","36,743",8.4,*,*,*,7219.49,0.87008,346.92,14952.53,1.05164,187.83,9451.64,1.06036,614.5
"33,526","35,077",4.6,*,*,*,9157.6,0.87302,148.92,12406.54,0.85625,66.92,9152.26,0.95647,477.42
"38,436","40,745",6.0,97677.64,1.17022,49.67,9400.33,0.95278,1354.08,18989.51,1.02591,674.58,9815.59,1.07231,3431.58
"31,784","33,344",4.9,*,*,*,7978.92,0.94751,143.25,18352.05,0.9256,116.25,11604.61,1.05831,423.5
"39,374","42,713",8.5,93180.35,1.11757,13.17,8318.05,0.82306,331.67,14715.87,0.93114,216.5,9622.19,0.96325,1340.17
"41,459","44,179",6.6,101877.04,1.0875,36.75,8908.74,0.97046,985.92,14271.3,0.99388,538.67,9369.3,1.032,4048.42
"38,321","40,634",6.0,98301.84,1.12768,17.42,9775.72,0.90122,526.67,15230.35,0.93516,286.67,9543.08,0.95854,2372.67
"43,244","46,145",6.7,91604.51,1.07873,41,10401.53,1.02431,499.33,18946.84,0.97822,252.25,11791.57,1.13597,3318.25
"34,343","36,312",5.7,*,*,*,8299.76,0.84203,326.58,13619.31,0.92176,173.17,7937.96,0.94434,1505.42
"51,627","53,339",3.3,89064.81,1.03234,61.67,10474.87,0.98386,1429.25,16406.48,0.98188,616.75,9467.21,1.02284,5684.17
"40,190","42,681",6.2,88327.16,1.08479,13.17,8881.27,0.8601,761.42,14368.54,0.90689,317.42,9538.84,1.04014,2742.42
"53,184","55,879",5.1,92759.9,0.99192,60.83,10762.83,1.01164,736.17,14772.42,0.91974,345.58,9694.77,0.97543,4625.67
"49,159","52,256",6.3,84434.8,1.04507,201.5,9433.04,0.99669,4543.83,15964.44,0.99765,1719.92,9589.2,1.07666,14411.92
"40,035","40,991",2.4,87102.72,1.04173,12.42,11184.44,0.92492,412.5,17283.37,0.99332,255.17,10038.34,0.94496,1234.25
"31,954","34,704",8.6,84120.89,1.04609,20.58,7437.1,0.81861,744.42,14379.67,1.05613,376.92,9759.69,1.08355,1410.33
"37,531","40,353",7.5,101674.23,1.06586,33.58,9246.21,0.87949,1552.75,15983.06,1.07016,478.58,10894.16,1.16059,2660
"28,919","31,221",8.0,83454.66,0.97691,27.08,7428.71,0.82699,1223.75,13355.43,0.91973,534.58,9094.65,1.03949,1453.17
"43,460","45,569",4.9,71485.02,1.07159,68.5,10600.31,1.07626,1052.92,15409.26,1.03262,573.75,10360.26,1.11011,4942.5
"42,578","43,761",2.8,84074.52,0.99398,22.17,9598.69,0.98069,464.08,11363.94,0.9089,243.33,10622.23,1.037,1886.83
"36,236","39,138",8.0,93994.8,1.20547,20.25,8732.19,0.99161,779.92,12713.4,0.97061,395.5,10363.59,1.12475,2119.17
"38,251","41,102",7.5,70032.94,0.949,48.08,8674.78,0.8894,2157.67,16158.8,0.96127,927.58,9704.5,1.04957,5464.25
"42,607","45,398",6.6,126031.56,1.10679,16.42,11567.15,0.95819,639,18412.04,0.96215,323.33,12087.21,1.046,3257.83
"33,117","34,489",4.1,80977.89,1.00765,20.25,8473.99,0.84535,1326.33,14023.41,0.9505,504.83,9378.87,1.08864,1861.33
"48,091","49,890",3.7,99461.13,1.09972,44.83,10432.75,1.07335,930.42,15664.32,1.02199,423.75,10271.89,1.05294,4726.58
"35,289","38,094",7.9,96632.3,0.85671,8,10095.92,0.91381,377.67,10119.71,0.90592,163,9066.78,0.99679,1587.5
"38,901","41,709",7.2,*,*,*,9307.21,0.92004,398.83,14425.59,0.79647,165.75,10781.04,1.00428,2121.17
"35,542","38,165",7.4,93549.66,0.99474,20.08,8075.58,0.84718,874.17,13823.35,0.9372,397.42,8512.08,0.98952,2162
"42,191","45,054",6.8,*,*,*,8958.62,0.89877,179.42,14553.82,0.90034,178.08,9663.87,0.9542,931.08
"43,634","45,123",3.4,*,*,*,8626.57,1.04918,182.42,15929.27,1.06426,72.5,10673.41,1.10259,645.25
"42,925","47,166",9.9,*,*,*,9022.63,0.90166,244.33,20973.51,0.941,148.67,9553.96,0.95656,932.33
"37,367","39,956",6.9,77703,1.02558,24.5,11446.69,1.02407,564.25,18022,0.96747,349.08,10279.5,1.02246,2812
"48,218","50,355",4.4,84211.34,1.01896,43,9156.77,0.91328,1060.83,16370.5,0.97593,395.25,9697.39,1.04566,4321.42
"42,917","43,888",2.3,84100.69,1.11589,84.5,9648.09,0.96455,2527.42,18706.69,1.15702,947.25,9957.23,1.07196,7348.75
